run_id	run_binary	omp	taskset	routine	key	size	iters	subject_ns	migrated_ns
epopenblas-omp4	ep_	4	0-3	egbmv	N/y2	128	200	10707.1	10742.7
epopenblas-omp4	ep_	4	0-3	egbmv	N/y2	256	200	21950.6	21944.0
epopenblas-omp4	ep_	4	0-3	egbmv	N/y2	512	200	17156.2	45569.7
epopenblas-omp4	ep_	4	0-3	egbmv	N/y2	1024	200	32842.7	90646.6
epopenblas-omp4	ep_	4	0-3	egbmv	N/y-1	128	200	10699.9	10712.0
epopenblas-omp4	ep_	4	0-3	egbmv	N/y-1	256	200	21984.4	22079.5
epopenblas-omp4	ep_	4	0-3	egbmv	N/y-1	512	200	17075.8	44537.8
epopenblas-omp4	ep_	4	0-3	egbmv	N/y-1	1024	200	33700.9	90695.1
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2	128	200	10738.7	9492.2
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2	256	200	21977.7	19410.7
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2	512	200	17300.3	40340.5
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2	1024	200	32934.9	79322.7
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y2	128	200	10804.0	10715.2
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y2	256	200	21953.2	21949.1
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y2	512	200	17138.4	44454.2
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y2	1024	200	32692.9	89407.4
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y-1	128	200	12458.8	12936.6
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y-1	256	200	22062.1	22036.4
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y-1	512	200	18836.5	45255.1
epopenblas-omp4	ep_	4	0-3	egbmv	N/x2/y-1	1024	200	32844.9	94240.9
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1	128	200	10734.7	9496.2
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1	256	200	21993.3	19389.5
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1	512	200	17265.2	39262.0
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1	1024	200	32593.4	78863.7
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y2	128	200	10749.1	10739.0
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y2	256	200	21929.4	21979.5
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y2	512	200	17156.1	45104.5
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y2	1024	200	34985.4	90953.3
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y-1	128	200	10689.5	10709.8
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y-1	256	200	21926.3	22661.5
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y-1	512	200	17182.0	44502.1
epopenblas-omp4	ep_	4	0-3	egbmv	N/x-1/y-1	1024	200	33629.3	91055.7
epopenblas-omp4	ep_	4	0-3	egbmv	T	128	200	5241.0	5401.4
epopenblas-omp4	ep_	4	0-3	egbmv	T	256	200	10677.7	11046.9
epopenblas-omp4	ep_	4	0-3	egbmv	T	512	200	10911.9	22682.7
epopenblas-omp4	ep_	4	0-3	egbmv	T	1024	200	20812.6	47158.1
epopenblas-omp4	ep_	4	0-3	egbmv	T/y2	128	200	5934.8	5576.6
epopenblas-omp4	ep_	4	0-3	egbmv	T/y2	256	200	10743.4	10988.2
epopenblas-omp4	ep_	4	0-3	egbmv	T/y2	512	200	10923.7	22627.1
epopenblas-omp4	ep_	4	0-3	egbmv	T/y2	1024	200	23710.7	45855.5
epopenblas-omp4	ep_	4	0-3	egbmv	T/y-1	128	200	5321.1	5359.8
epopenblas-omp4	ep_	4	0-3	egbmv	T/y-1	256	200	11936.3	11172.1
epopenblas-omp4	ep_	4	0-3	egbmv	T/y-1	512	200	10882.3	22310.2
epopenblas-omp4	ep_	4	0-3	egbmv	T/y-1	1024	200	21441.2	46354.1
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2	128	200	5570.9	5448.8
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2	256	200	11342.2	12628.6
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2	512	200	12275.7	22955.8
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2	1024	200	22935.5	47759.5
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y2	128	200	5539.8	5441.1
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y2	256	200	11328.6	12020.9
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y2	512	200	12290.7	22867.9
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y2	1024	200	23056.8	46665.8
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y-1	128	200	6238.7	5447.1
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y-1	256	200	11284.9	11166.0
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y-1	512	200	12305.1	22825.7
epopenblas-omp4	ep_	4	0-3	egbmv	T/x2/y-1	1024	200	22924.1	46563.3
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1	128	200	5535.4	5459.5
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1	256	200	11352.4	11278.3
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1	512	200	12204.9	22882.9
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1	1024	200	23124.7	46745.8
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y2	128	200	5536.2	5418.5
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y2	256	200	12918.0	11170.8
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y2	512	200	12317.0	22835.4
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y2	1024	200	24403.7	46548.2
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y-1	128	200	5543.4	5438.5
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y-1	256	200	12278.9	11176.0
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y-1	512	200	12276.0	22756.4
epopenblas-omp4	ep_	4	0-3	egbmv	T/x-1/y-1	1024	200	23024.8	46716.5
parallel-blas-omp1	par_	1	0	egbmv	N	128	200	5497.6	9528.6
parallel-blas-omp1	par_	1	0	egbmv	N	256	200	11171.0	19427.0
parallel-blas-omp1	par_	1	0	egbmv	N	512	200	26248.7	40368.6
parallel-blas-omp1	par_	1	0	egbmv	N	1024	200	52249.4	78904.0
parallel-blas-omp1	par_	1	0	egbmv	N/y2	128	200	5653.8	10726.0
parallel-blas-omp1	par_	1	0	egbmv	N/y2	256	200	11682.5	21927.8
parallel-blas-omp1	par_	1	0	egbmv	N/y2	512	200	26445.9	44445.9
parallel-blas-omp1	par_	1	0	egbmv	N/y2	1024	200	53230.7	90451.7
parallel-blas-omp1	par_	1	0	egbmv	N/y-1	128	200	5551.2	10724.6
parallel-blas-omp1	par_	1	0	egbmv	N/y-1	256	200	11670.2	23030.5
parallel-blas-omp1	par_	1	0	egbmv	N/y-1	512	200	25034.5	44800.7
parallel-blas-omp1	par_	1	0	egbmv	N/y-1	1024	200	53226.4	90602.0
parallel-blas-omp1	par_	1	0	egbmv	N/x2	128	200	5747.3	9494.7
parallel-blas-omp1	par_	1	0	egbmv	N/x2	256	200	11862.8	19409.1
parallel-blas-omp1	par_	1	0	egbmv	N/x2	512	200	25213.5	39212.2
parallel-blas-omp1	par_	1	0	egbmv	N/x2	1024	200	52966.7	78949.6
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y2	128	200	5875.2	10746.1
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y2	256	200	11857.5	21934.9
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y2	512	200	25403.4	44497.8
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y2	1024	200	54859.5	90491.1
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y-1	128	200	5748.9	10742.9
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y-1	256	200	11849.4	22587.2
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y-1	512	200	25298.4	45226.4
parallel-blas-omp1	par_	1	0	egbmv	N/x2/y-1	1024	200	56006.0	90832.4
parallel-blas-omp1	par_	1	0	egbmv	N/x-1	128	200	5737.6	9494.9
parallel-blas-omp1	par_	1	0	egbmv	N/x-1	256	200	12859.9	19419.8
parallel-blas-omp1	par_	1	0	egbmv	N/x-1	512	200	25217.5	39250.7
parallel-blas-omp1	par_	1	0	egbmv	N/x-1	1024	200	52893.1	78832.2
parallel-blas-omp1	par_	1	0	egbmv	N/x-1/y2	128	200	5747.4	10694.5
parallel-blas-omp1	par_	1	0	egbmv	N/x-1/y2	256	200	11844.2	21939.1
parallel-blas-omp1	par_	1	0	egbmv	N/x-1/y2	512	200	25252.6	44563.4
parallel-blas-omp1	par_	1	0	egbmv	N/x-1/y2	1024	200	54022.0	90217.9
parallel-blas-omp1	par_	1	0	egbmv	N/x-1/y-1	128	200	5735.4	10704.3
parallel-blas-omp1	par_	1	0	egbmv	N/x-1/y-1	256	200	11845.0	21954.1
parallel-blas-omp1	par_	1	0	egbmv	N/x-1/y-1	512	200	25162.8	44455.9
