routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
ytrmv	LCN/x-1	1024	2.4461	8.3748	2.4111	2.3690	2.4348	2.4348	2.3722	2.3955	2.3597
ytrmv	LCN/x2	128	2.4567	3.7514	2.9124	2.8691	2.8907	2.8907	2.8143	2.7875	2.7023
ytrmv	LCN/x2	256	2.7881	4.8954	2.9715	2.9256	2.6913	2.6913	2.7983	2.8234	2.8556
ytrmv	LCN/x2	512	2.8562	9.2309	2.9655	2.9894	2.8157	2.8157	2.9368	2.8565	2.7508
ytrmv	LCN/x2	1024	2.3759	8.6075	2.3131	2.3924	1.2166	1.2166	2.3912	2.3845	2.4150
ytrmv	LCU	128	2.8112	3.7154	2.4716	3.7813	2.8551	2.8551	2.8427	2.9446	2.7741
ytrmv	LCU	256	2.9614	4.9177	2.9442	7.2903	2.9420	2.9420	2.8298	2.9164	2.8798
ytrmv	LCU	512	2.9190	9.5295	2.7926	9.8250	2.9229	2.9229	2.7802	2.7978	2.8571
ytrmv	LCU	1024	2.4200	8.5449	2.4094	8.7881	2.4145	2.4145	2.3545	2.4087	2.3866
ytrmv	LCU/x-1	128	2.9584	3.6695	2.9048	2.9613	2.8339	2.8339	2.7159	2.9225	2.8205
ytrmv	LCU/x-1	256	2.7555	4.9746	2.9257	3.0012	2.8880	2.8880	2.9307	2.9472	2.9155
ytrmv	LCU/x-1	512	2.8837	9.1727	3.0044	2.9305	2.8526	2.8526	2.9029	2.9296	2.7573
ytrmv	LCU/x-1	1024	2.3912	8.6318	2.4324	2.4212	2.3996	2.3996	2.3931	2.4319	2.4023
ytrmv	LCU/x2	128	2.8287	3.9387	2.9702	2.7172	2.9052	2.9052	2.7153	2.7921	2.7423
ytrmv	LCU/x2	256	2.8338	4.9160	2.9816	2.9410	2.9124	2.9124	2.8807	2.8193	2.9327
ytrmv	LCU/x2	512	2.9300	9.3336	2.8711	2.9286	2.8328	2.8328	2.9500	2.8843	2.7686
ytrmv	LCU/x2	1024	2.3909	8.5187	2.4278	2.4344	2.3881	2.3881	2.4309	2.4452	2.4244
ytrmv	LNN	128	2.0771	2.9484	2.0416	3.6008	2.0853	2.0853	2.0470	1.8385	1.9743
ytrmv	LNN	256	1.9926	3.5384	2.0705	5.9668	2.0385	2.0385	2.0986	2.1095	2.0722
ytrmv	LNN	512	2.0186	6.7555	2.0944	7.2512	2.1002	2.1002	1.9790	2.0920	1.9823
ytrmv	LNN	1024	1.8083	6.5558	1.8368	6.8148	1.8271	1.8271	1.7698	1.8335	1.8069
ytrmv	LNN/x-1	128	1.0669	3.0281	2.0592	2.0287	2.0805	2.0805	2.0578	0.9707	1.9683
ytrmv	LNN/x-1	256	1.7731	3.5539	1.8290	2.1030	2.0670	2.0670	2.1121	1.4084	2.0856
ytrmv	LNN/x-1	512	1.4586	6.6742	2.1102	2.0844	2.0852	2.0852	2.1184	1.9940	1.9920
ytrmv	LNN/x-1	1024	1.8574	6.5082	1.8303	1.8281	1.7597	1.7597	1.8195	1.8237	1.8293
ytrmv	LNN/x2	128	1.9760	3.0187	2.0623	1.9094	1.9344	1.9344	1.9471	1.8622	1.9714
ytrmv	LNN/x2	256	2.0445	3.6030	1.8334	2.0215	1.9169	1.9169	2.0706	2.0923	2.0700
ytrmv	LNN/x2	512	2.0291	6.6299	2.1044	2.0669	2.1087	2.1087	2.1133	2.0842	2.0074
ytrmv	LNN/x2	1024	1.1166	6.5316	1.8411	1.8197	1.8281	1.8281	1.8349	0.9698	1.7914
ytrmv	LNU	128	2.0653	2.8972	2.0542	3.6728	2.0357	2.0357	2.0349	2.0607	2.0119
ytrmv	LNU	256	2.0934	3.5275	2.0534	5.7742	2.1185	2.1185	2.0364	2.1191	2.0456
ytrmv	LNU	512	2.0832	6.6142	2.0867	7.2391	2.0694	2.0694	1.9904	2.0214	1.9875
ytrmv	LNU	1024	1.8451	6.5092	1.8357	6.8143	1.8232	1.8232	1.8003	1.8239	1.7963
ytrmv	LNU/x-1	128	2.0611	3.0927	2.0618	2.0563	2.0575	2.0575	2.0607	2.1084	1.9427
ytrmv	LNU/x-1	256	2.1086	3.5296	1.8569	2.1187	1.8957	1.8957	2.0376	2.1110	2.0657
ytrmv	LNU/x-1	512	2.0534	6.6968	2.1177	2.0730	2.0699	2.0699	2.0927	2.0235	1.9976
ytrmv	LNU/x-1	1024	1.8091	6.5228	1.8057	1.8455	1.8101	1.8101	1.8253	1.8239	1.7982
ytrmv	LNU/x2	128	2.0593	3.0095	2.0602	2.0734	1.9620	1.9620	2.0374	2.0647	1.9685
ytrmv	LNU/x2	256	2.1125	3.5736	2.0817	2.1166	2.0846	2.0846	2.1230	2.1073	2.0818
ytrmv	LNU/x2	512	2.0816	6.5732	2.1071	2.1056	2.0654	2.0654	2.0743	2.0051	1.9920
ytrmv	LNU/x2	1024	1.8432	6.3163	1.8196	1.7578	1.8268	1.8268	1.8000	1.8202	1.8210
ytrmv	LTN	128	3.1313	3.9190	3.1257	3.8765	3.0990	3.0990	2.9534	3.1896	3.0509
ytrmv	LTN	256	3.1765	5.2613	2.7743	7.5782	3.1376	3.1376	3.1516	3.1537	3.0834
ytrmv	LTN	512	3.1662	10.2275	3.1722	9.8251	3.1918	3.1918	3.0628	3.0481	3.0881
ytrmv	LTN	1024	2.5990	8.8978	2.5806	9.2487	2.5594	2.5594	2.5592	2.5907	2.5053
ytrmv	LTN/x-1	128	3.2646	3.9829	3.2036	3.2079	3.1271	3.1271	3.0460	3.1008	2.9548
ytrmv	LTN/x-1	256	3.3103	4.7907	2.7738	3.2046	2.8501	2.8501	3.1141	3.0914	3.0259
ytrmv	LTN/x-1	512	3.2248	9.6353	3.1936	3.2904	3.1432	3.1432	3.1844	3.0582	2.9977
ytrmv	LTN/x-1	1024	2.6362	9.0122	2.6499	2.6284	2.5634	2.5634	2.5459	2.5539	2.5681
ytrmv	LTN/x2	128	3.0545	4.1358	3.2166	3.2483	2.4140	2.4140	3.1229	3.0544	2.8943
ytrmv	LTN/x2	256	3.2426	5.2281	3.2468	3.3331	3.1087	3.1087	3.1723	3.0992	3.0847
ytrmv	LTN/x2	512	3.2609	9.9911	3.2701	3.3128	3.1581	3.1581	3.0489	3.1731	3.0521
ytrmv	LTN/x2	1024	2.6285	8.9529	2.6159	2.5714	2.5438	2.5438	2.5119	2.5904	2.5372
ytrmv	LTU	128	3.1252	3.7791	3.1379	3.9410	3.1073	3.1073	3.0634	3.1437	3.0442
ytrmv	LTU	256	3.1337	5.3297	2.7859	7.4721	2.8016	2.8016	3.0317	3.0408	3.1214
ytrmv	LTU	512	3.1685	10.1967	3.0767	10.4797	3.1986	3.1986	3.0959	3.0879	2.9959
ytrmv	LTU	1024	2.5554	9.1473	2.6060	9.2714	2.5519	2.5519	2.5333	2.5594	2.5222
ytrmv	LTU/x-1	128	3.2986	3.6896	3.2460	3.2072	3.1544	3.1544	3.0926	3.1720	2.9810
ytrmv	LTU/x-1	256	3.2913	5.2307	2.8372	3.2238	2.7636	2.7636	3.0212	3.1726	3.0546
ytrmv	LTU/x-1	512	3.3033	10.0712	3.3584	3.3318	3.1775	3.1775	3.2232	3.1654	3.0009
ytrmv	LTU/x-1	1024	2.6225	8.8550	2.6056	2.6313	2.5772	2.5772	2.5942	2.5624	2.5609
ytrmv	LTU/x2	128	3.2818	3.8550	3.3135	3.2722	3.1514	3.1514	3.1211	2.9186	2.9673
ytrmv	LTU/x2	256	3.2616	5.1284	2.8446	3.3375	2.7885	2.7885	3.1806	3.1925	3.0318
ytrmv	LTU/x2	512	3.2968	10.0043	3.3385	3.3094	3.1688	3.1688	3.2002	3.0822	2.9778
ytrmv	LTU/x2	1024	2.6294	9.0440	2.6696	2.6253	2.5574	2.5574	2.5709	2.5589	2.5233
ytrmv	UCN	128	2.9091	3.7018	2.8977	3.8998	2.8799	2.8799	2.7264	2.8927	2.7778
ytrmv	UCN	256	2.9047	4.7396	2.8632	7.3135	2.7481	2.7481	2.8296	2.9087	2.6796
ytrmv	UCN	512	2.9122	9.3668	2.8248	9.4369	2.8271	2.8271	2.7799	2.8745	2.7592
ytrmv	UCN	1024	2.3499	8.6618	2.3388	8.3167	2.3266	2.3266	2.3250	2.3372	2.2684
ytrmv	UCN/x-1	128	2.9071	3.5707	2.8792	2.8987	2.8705	2.8705	2.8870	2.8607	2.7003
ytrmv	UCN/x-1	256	2.7829	4.8747	2.5126	2.8517	2.8363	2.8363	2.8627	2.7718	2.8463
ytrmv	UCN/x-1	512	2.8190	9.1906	2.8719	2.9075	2.8568	2.8568	2.8482	2.8561	2.7773
ytrmv	UCN/x-1	1024	2.4061	8.5823	2.2869	2.3540	2.3835	2.3835	2.3818	2.3742	2.3788
ytrmv	UCN/x2	128	2.7701	3.5395	2.8372	2.8581	2.8442	2.8442	2.8676	2.7417	2.6833
ytrmv	UCN/x2	256	2.7824	4.8317	2.6838	2.9246	2.7970	2.7970	2.8495	2.8321	2.8174
ytrmv	UCN/x2	512	2.8912	9.3274	2.8429	2.8329	2.8689	2.8689	2.8835	2.8651	2.7929
ytrmv	UCN/x2	1024	2.3200	8.6011	2.2912	2.3264	2.2906	2.2906	2.3570	2.3488	2.3061
ytrmv	UCU	128	2.9425	3.7407	2.9339	3.9306	2.9515	2.9515	2.8857	2.9283	2.7533
ytrmv	UCU	256	2.9370	4.7258	2.8275	7.2743	2.7052	2.7052	2.9232	2.9163	2.7811
ytrmv	UCU	512	2.8076	9.4563	2.8875	9.6732	2.8394	2.8394	2.7570	2.7916	2.7908
ytrmv	UCU	1024	2.3151	8.7306	2.2744	8.0503	2.2976	2.2976	2.3201	2.2976	2.2702
ytrmv	UCU/x-1	128	2.8045	3.6772	2.9284	2.9187	2.8985	2.8985	2.9254	2.7938	2.7981
ytrmv	UCU/x-1	256	2.8022	4.8817	2.8458	2.8739	2.9124	2.9124	2.9353	2.7947	2.8099
ytrmv	UCU/x-1	512	2.8906	9.2732	2.9111	2.8314	2.9102	2.9102	2.8618	2.9234	2.8790
ytrmv	UCU/x-1	1024	2.3466	8.4495	2.2974	2.3381	2.3210	2.3210	2.3773	2.3703	2.3209
ytrmv	UCU/x2	128	2.8744	3.6612	2.9292	2.5935	2.8303	2.8303	2.7279	2.8749	2.7562
ytrmv	UCU/x2	256	2.9131	4.8134	2.9070	2.7996	2.8788	2.8788	2.9461	2.9015	2.8650
ytrmv	UCU/x2	512	2.9105	9.2008	2.8483	2.7979	2.8465	2.8465	2.8748	2.8063	2.7539
ytrmv	UCU/x2	1024	2.3454	8.6366	2.3015	2.2486	2.3052	2.3052	2.3363	2.3189	2.2997
ytrmv	UNN	128	1.9344	2.9749	1.8136	3.7599	1.9107	1.9107	1.9558	1.9580	1.9472
ytrmv	UNN	256	1.9503	3.5120	1.8910	5.9182	1.9942	1.9942	1.9860	1.9756	2.0860
ytrmv	UNN	512	2.0010	6.6726	1.9597	7.3067	2.1137	2.1137	1.9923	2.0776	1.9891
ytrmv	UNN	1024	1.8594	6.4368	1.7454	6.8077	1.8357	1.8357	1.7702	1.8311	1.7879
ytrmv	UNN/x-1	128	2.0349	3.0509	2.0563	2.0110	2.0823	2.0823	2.0364	2.0364	1.9868
ytrmv	UNN/x-1	256	2.0676	3.5011	2.0473	2.0364	2.0294	2.0294	2.0333	2.0762	2.0840
ytrmv	UNN/x-1	512	2.1038	6.6462	2.1025	2.0793	2.1132	2.1132	2.0819	2.0294	1.9822
ytrmv	UNN/x-1	1024	1.8438	6.4555	1.8326	1.8147	1.8439	1.8439	1.8513	1.8220	1.8193
ytrmv	UNN/x2	128	2.0350	3.0746	2.0362	1.9489	2.0343	2.0343	1.9170	2.0359	1.9701
ytrmv	UNN/x2	256	2.0700	3.5971	2.0138	2.0592	1.9919	1.9919	1.9908	2.0656	2.0667
ytrmv	UNN/x2	512	2.1187	6.6784	2.1049	2.0621	2.1093	2.1093	2.0704	2.0564	1.9985
ytrmv	UNN/x2	1024	1.8549	6.4510	1.8254	1.8114	1.8406	1.8406	1.8105	1.8288	1.8122
ytrmv	UNU	128	2.0655	3.0361	1.9954	3.7685	2.0649	2.0649	2.0579	2.0651	2.0056
ytrmv	UNU	256	2.0858	3.5387	1.8116	6.1157	2.1206	2.1206	2.0258	2.0949	2.0798
ytrmv	UNU	512	2.1114	6.7677	1.9892	7.2539	2.1179	2.1179	1.9903	2.0192	2.0553
ytrmv	UNU	1024	1.8541	6.4398	1.7595	6.9075	1.8168	1.8168	1.7938	1.8312	1.8204
ytrmv	UNU/x-1	128	2.0217	3.0790	2.0481	2.0863	1.8881	1.8881	2.0771	2.0143	1.9634
ytrmv	UNU/x-1	256	2.1189	3.4780	2.0162	2.1230	2.0959	2.0959	2.0974	2.1235	2.0350
ytrmv	UNU/x-1	512	2.0954	6.6930	2.0788	2.0945	2.1067	2.1067	2.1165	2.0237	2.0022
ytrmv	UNU/x-1	1024	1.8224	6.4775	1.8324	1.8374	1.8280	1.8280	1.8218	1.8384	1.7774
ytrmv	UNU/x2	128	2.0669	3.0547	2.0077	2.0460	2.0181	2.0181	2.0547	2.0583	2.0118
ytrmv	UNU/x2	256	2.0832	3.5789	1.9722	2.0772	2.1218	2.1218	2.0556	2.1253	2.0703
ytrmv	UNU/x2	512	2.1089	6.6343	2.0973	2.0995	2.1116	2.1116	2.1103	1.9923	2.0041
ytrmv	UNU/x2	1024	1.8539	6.4967	1.8168	1.8270	1.8127	1.8127	1.8233	1.8294	1.7890
ytrmv	UTN	128	3.0761	3.9454	2.9201	3.7279	2.7086	2.7086	3.0059	3.1384	2.9837
ytrmv	UTN	256	3.1318	5.1258	2.9379	7.5777	3.1366	3.1366	3.1068	3.1310	3.0531
ytrmv	UTN	512	3.1129	9.8761	3.0867	10.3204	3.1387	3.1387	2.9755	2.9940	2.9390
ytrmv	UTN	1024	2.4685	9.1210	2.4918	8.7412	2.4873	2.4873	2.4654	2.4571	2.4862
ytrmv	UTN/x-1	128	3.0723	3.8088	3.1691	3.1536	3.0446	3.0446	3.0298	2.8135	2.9606
ytrmv	UTN/x-1	256	3.0669	5.2857	2.6715	3.1981	2.8549	2.8549	3.0850	3.1178	2.9033
ytrmv	UTN/x-1	512	3.1055	10.0432	3.1713	3.2657	3.1213	3.1213	3.1683	3.0424	2.9660
ytrmv	UTN/x-1	1024	2.4819	9.1255	2.5159	2.4987	2.4926	2.4926	2.5229	2.5576	2.4808
ytrmv	UTN/x2	128	3.0718	3.8266	3.1512	3.1884	3.0888	3.0888	3.0814	3.0078	2.8921
ytrmv	UTN/x2	256	3.0692	5.1044	2.7272	3.2319	1.7144	1.7144	3.1381	3.0385	3.1016
ytrmv	UTN/x2	512	3.0595	10.0543	1.1289	3.2336	1.5425	1.5425	3.1333	2.9903	2.9288
ytrmv	UTN/x2	1024	2.4838	9.1129	2.2110	2.5051	2.4417	2.4417	2.5050	2.4815	2.4782
ytrmv	UTU	128	3.1778	3.8551	3.0469	3.9807	3.0391	3.0391	3.0778	3.1061	3.0411
ytrmv	UTU	256	3.0887	5.1964	2.5578	7.7723	2.6176	2.6176	3.1537	3.1457	3.0412
ytrmv	UTU	512	3.0869	10.1738	3.0822	10.1858	3.0898	3.0898	3.0016	3.0446	3.0471
ytrmv	UTU	1024	2.4480	8.9687	2.4359	9.1995	2.4386	2.4386	2.4194	2.4556	2.4130
ytrmv	UTU/x-1	128	3.1640	3.8450	3.2368	3.1609	3.1604	3.1604	3.1555	3.1554	2.9959
ytrmv	UTU/x-1	256	3.1352	4.8867	3.2073	3.1390	3.0747	3.0747	3.0313	3.1229	3.1448
ytrmv	UTU/x-1	512	3.1263	9.7856	3.1640	3.1448	3.0354	3.0354	3.1900	3.1361	2.5332
ytrmv	UTU/x-1	1024	2.4945	6.5877	2.5670	2.5385	2.4883	2.4883	2.5229	2.5031	2.4322
ytrmv	UTU/x2	128	3.1565	3.8581	3.1881	3.2059	3.0919	3.0919	3.1386	3.1242	3.0316
ytrmv	UTU/x2	256	3.1531	5.3246	2.9728	3.2558	2.9459	2.9459	3.0442	3.0688	3.1545
ytrmv	UTU/x2	512	3.0053	10.0388	3.2260	3.2427	3.0393	3.0393	3.1095	3.0694	3.0249
ytrmv	UTU/x2	1024	2.5034	9.0464	2.4841	2.5208	2.4849	2.4849	2.5181	2.4548	2.4456
ytrsm	LLCN	64	2.0871	3.1432	2.7647	7.1137	2.7585	2.7585	2.6537	2.7850	2.6138
ytrsm	LLCN	128	2.2038	6.2517	2.7704	10.0683	2.7617	2.7617	2.7610	2.7723	2.7031
ytrsm	LLCN	256	2.3329	7.8781	2.8228	10.6056	2.8831	2.8831	2.7787	2.8742	2.8073
ytrsm	LLCN	512	0.1512	0.5725	0.1470	0.5620	0.1224	0.1224	0.1331	0.1338	0.1325
ytrsm	LLCU	64	2.1126	3.5670	2.9052	6.3485	2.9345	2.9345	2.7296	2.9058	2.7522
ytrsm	LLCU	128	2.2515	6.1640	2.8653	10.1826	2.8976	2.8976	2.8348	2.8946	2.8704
ytrsm	LLCU	256	2.3202	7.8544	2.8494	10.7807	2.9162	2.9162	2.8575	2.8983	2.8184
ytrsm	LLCU	512		0.3158	0.0694	0.2640	0.0635	0.0635	0.0659		0.0657
ytrsm	LLNN	64	2.1005	3.1596	1.9061	5.0958	1.8019	1.8019	1.7207	1.7695	1.7099
ytrsm	LLNN	128	2.2272	6.0816	2.2011	8.1168	1.7990	1.7990	1.7874	1.8065	1.7521
ytrsm	LLNN	256	2.2831	7.8426	2.3954	9.1339	1.8322	1.8322	1.8295	1.8278	1.6978
ytrsm	LLNN	512	0.3254	1.5733	0.4278	1.6322	0.1264	0.1264	0.1263	0.1257	0.1254
ytrsm	LLNU	64	1.8456	3.1861	2.0204	5.6316	1.8338	1.8338	1.7559	1.7755	1.7163
ytrsm	LLNU	128	2.2523	6.0515	2.3233	8.2851	1.8234	1.8234	1.8280	1.8347	1.8250
ytrsm	LLNU	256	2.2867	7.8523	2.4430	9.2617	1.8407	1.8407	1.7449	1.8574	1.8180
ytrsm	LLNU	512	0.1257	0.4776	0.1286	0.4896	0.0597	0.0597	0.0599	0.0596	0.0594
ytrsm	LLTN	64	2.0660	3.4390	3.0401	6.8216	2.9556	2.9556	2.8569	2.9445	2.5799
ytrsm	LLTN	128	2.2557	5.6604	2.9980	10.6580	3.0571	3.0571	3.0650	3.0825	3.0512
ytrsm	LLTN	256	2.2987	7.8483	3.0495	11.3332	3.0887	3.0887	3.0630	3.1465	3.0177
ytrsm	LLTN	512	0.1498	0.5712	0.1476	0.5636	0.1334	0.1334	0.1343	0.1331	0.1330
ytrsm	LLTU	64	2.1134	3.2734	3.2252	7.7460	3.1334	3.1334	2.9151	3.1297	2.9491
ytrsm	LLTU	128	2.1376	5.3896	3.0687	10.9708	3.1285	3.1285	2.9793	3.0028	2.9124
ytrsm	LLTU	256	2.3304	7.4300	3.1221	11.7542	2.9284	2.9284	3.0381	3.0913	3.0350
ytrsm	LLTU	512	0.0791	0.3158	0.0696	0.2649	0.0638	0.0638	0.0664	0.0663	0.0661
ytrsm	LUCN	64	2.0639	3.5864	2.7477	6.5597	2.5443	2.5443	2.6298	2.7704	2.6489
ytrsm	LUCN	128	2.2100	6.0458	2.7449	10.0071	2.8028	2.8028	2.8421	2.7367	2.7992
ytrsm	LUCN	256	2.2835	7.7462	2.8110	10.6416	2.8867	2.8867	2.8502	2.8048	2.8202
ytrsm	LUCN	512	0.5290	1.7030	0.5453	2.0867	0.1556	0.1556	0.1559	0.1550	0.1547
ytrsm	LUCU	64	2.1120	3.5044	2.6735	7.5064	2.7318	2.7318	2.7286	2.9301	2.7345
ytrsm	LUCU	128	2.2587	6.1260	2.8149	10.0544	2.8359	2.8359	2.8779	2.8840	2.7770
ytrsm	LUCU	256	2.3175	7.8128	2.7930	10.7382	2.9241	2.9241	2.8918	2.8893	2.7934
ytrsm	LUCU	512	0.1539	0.5861	0.1573	0.5994	0.0660	0.0660	0.0696	0.0690	0.0691
ytrsm	LUNN	64	2.0011	3.6263	1.8272	5.9301	1.6993	1.6993	1.6083	1.6679	1.6595
ytrsm	LUNN	128	2.2539	6.1759	2.2281	8.1323	1.7361	1.7361	1.7889	1.7937	1.8060
ytrsm	LUNN	256	2.3131	7.8901	2.4402	9.0208	1.8215	1.8215	1.8350	1.8143	1.8112
ytrsm	LUNN	512	0.1803	0.6881	0.6133	2.3289	0.1583	0.1583	0.1588	0.1438	0.1584
ytrsm	LUNU	64	2.1122	3.5852	1.9826	5.6779	1.7920	1.7920	1.7288	1.8488	1.7565
ytrsm	LUNU	128	2.2506	6.1447	2.2902	8.2928	1.8600	1.8600	1.8267	1.8419	1.8601
ytrsm	LUNU	256	2.2803	7.8371	2.4292	9.1756	1.8531	1.8531	1.8368	1.8560	1.8284
ytrsm	LUNU	512	0.0873	0.3314	0.0984	0.3742	0.0660	0.0660	0.0690	0.0690	0.0688
ytrsm	LUTN	64	2.0656	3.4831	2.8292	7.2382	2.9232	2.9232	2.9303	3.0451	2.9038
ytrsm	LUTN	128	2.2204	6.1479	2.8178	10.6430	2.9758	2.9758	3.0935	2.9710	3.0529
ytrsm	LUTN	256	2.3220	7.8906	3.0424	11.5045	3.2048	3.2048	3.2053	3.2145	3.1188
ytrsm	LUTN	512	0.5361	2.0080	0.5591	2.1112	0.1568	0.1568	0.1554	0.1410	0.1532
ytrsm	LUTU	64	2.1010	3.3478	3.1738	7.6345	3.2341	3.2341	3.0910	3.1125	3.0172
ytrsm	LUTU	128	2.2145	5.8908	3.0116	10.7468	3.1755	3.1755	3.0826	3.0892	3.0559
ytrsm	LUTU	256	2.3267	7.8364	3.0926	11.6383	3.2473	3.2473	3.1990	3.1786	3.1548
ytrsm	LUTU	512	0.1545	0.5860	0.1586	0.6010	0.0692	0.0692	0.0695	0.0660	0.0687
ytrsm	RLNN	64		3.0926		5.2492			1.8211		1.9558
ytrsm	RLNN	128		5.6843		7.2637			2.0216		2.0672
ytrsm	RLNN	256		7.3906		7.7059			2.0477		2.0421
ytrsm	RLNN	512		0.5717		0.4997			0.1298		0.1296
ytrsm	RLNU	64		3.3326		5.2184			1.9835		1.9896
ytrsm	RLNU	128		5.5091		7.3955			2.0218		2.0856
ytrsm	RLNU	256		7.2162		7.7887			2.0463		2.0649
ytrsm	RUCN	64		2.8971		4.0043			1.8715		1.9432
ytrsm	RUCN	128		5.6878		6.3542			1.9889		1.9696
ytrsm	RUCN	256		7.3961		7.3028			2.0525		2.0355
ytrsm	RUCN	512		0.6867		2.1604			0.1609		0.1597
ytrsm	RUCU	64		2.1351		4.9413			1.9480		1.9471
ytrsm	RUCU	128		3.2533		6.3704			2.0038		1.9429
ytrsm	RUCU	256		7.2404		7.3856			2.0645		2.0669
ytrsm	RUCU	512		0.3314		0.6040			0.0694		0.0697
ytrsm	RUNN	64		3.1838	2.0610	4.9827	2.0608	2.0608	1.9203		1.9611
ytrsm	RUNN	128		5.5651	2.0038	7.2142	2.0763	2.0763	2.0258		2.0580
ytrsm	RUNN	256		7.3615	2.0858	7.7858	2.0729	2.0729	2.0229		2.0330
ytrsm	RUNN	512		2.0008		1.9979			0.1460		0.1514
ytrsm	RUNU	64		3.3346		4.9646			1.9634		1.9745
ytrsm	RUNU	128		5.5441		7.3702			2.0198		2.0594
ytrsm	RUNU	256		7.3559		5.9230			1.9633		2.0521
ytrsm	RUNU	512		0.5848		0.5943			0.0671		0.0686
ytrsm	RUTN	64		3.3941		5.1791			1.8814		1.8475
ytrsm	RUTN	128		5.7255		6.3179			1.9654		2.0645
ytrsm	RUTN	256		7.4097		7.0186			2.0336		2.0509
ytrsm	RUTN	512		0.6868		2.1604			0.1600		0.1603
ytrsm	RUTU	64		1.7234		4.8895			1.9379		1.9341
ytrsm	RUTU	128		5.3201		6.4564			2.0876		1.9703
ytrsm	RUTU	256		7.3483		7.3434			2.0379		2.0762
ytrsm	RUTU	512		0.3312		0.6044			0.0694		0.0696
ytrsv	LCN	128	2.8831	2.8342	2.8007	1.9604	2.7947	2.7947	2.7359	2.8851	2.8328
ytrsv	LCN	256	2.9176	2.8780	2.6419	3.3748	2.6965	2.6965	2.8318	2.9217	2.9005
ytrsv	LCN	512	0.4507	0.4397	0.4509	0.4734	0.4441	0.4441	0.4404	0.4470	0.4302
ytrsv	LCN	1024	0.0371	0.0379	0.0373	0.0989	0.0334	0.0334	0.0331	0.0334	0.0335
ytrsv	LCN/x-1	128	2.8223	2.8372	2.7584	2.8195	2.7752	2.7752	2.7358	2.8234	2.8564
ytrsv	LCN/x-1	256	2.7772	2.8169	2.6494	2.8844	2.8117	2.8117	2.8894	2.8325	2.8350
ytrsv	LCN/x-1	512	0.4503	0.4571	0.4470	0.4528	0.4416	0.4416	0.4475	0.4440	0.4457
ytrsv	LCN/x-1	1024	0.0377	0.0375	0.0378	0.0375	0.0330	0.0330	0.0334	0.0335	0.0334
ytrsv	LCN/x2	128	2.7473	2.8317	2.7674	2.8550	2.7723	2.7723	2.8576	2.8385	2.8604
ytrsv	LCN/x2	256	2.8634	2.8606	2.7332	2.7980	2.8117	2.8117	2.8343	2.8607	2.8256
ytrsv	LCN/x2	512	0.4600	0.4655	0.4634	0.4639	0.4562	0.4562	0.4544	0.4575	0.4597
ytrsv	LCN/x2	1024	0.0371	0.0368	0.0372	0.0376	0.0321	0.0321	0.0331	0.0334	0.0334
ytrsv	LCU	128	2.8884	2.8145	2.9137	1.9595	2.4292	2.4292	2.7111	2.6217	2.8487
ytrsv	LCU	256	2.7225	2.7940	2.6321	3.4067	2.7573	2.7573	2.8907	2.8728	2.8000
ytrsv	LCU	512	0.1462	0.1496	0.1502	0.2192	0.1438	0.1438	0.1396	0.1446	0.1432
ytrsv	LCU	1024	0.0289	0.0287	0.0289	0.0817	0.0258	0.0258	0.0248	0.0257	0.0256
ytrsv	LCU/x-1	128	2.8794	2.6746	2.6754	2.8303	2.8680	2.8680	2.8342	2.8247	2.8284
ytrsv	LCU/x-1	256	2.7519	2.8746	2.8832	2.8386	2.8037	2.8037	2.8599	2.8890	2.8677
ytrsv	LCU/x-1	512	0.1500	0.1501	0.1443	0.1493	0.1425	0.1425	0.1447	0.1451	0.1460
ytrsv	LCU/x-1	1024	0.0291	0.0288	0.0288	0.0291	0.0254	0.0254	0.0255	0.0254	0.0253
ytrsv	LCU/x2	128	2.9016	2.8313	2.8933	2.8378	2.8921	2.8921	2.7759	2.9004	2.9104
ytrsv	LCU/x2	256	2.3616	2.8899	2.5943	2.8367	2.5986	2.5986	2.8262	2.7851	2.7555
ytrsv	LCU/x2	512	0.1480	0.1532	0.1524	0.1503	0.1486	0.1486	0.1453	0.1462	0.1496
ytrsv	LCU/x2	1024	0.0289	0.0292	0.0183	0.0292	0.0254	0.0254	0.0253	0.0254	0.0256
ytrsv	LNN	128	2.0284	2.0526	2.7013	1.9993	2.0643	2.0643	1.9385	2.0152	2.0590
ytrsv	LNN	256	2.0913	2.0570	2.5841	3.5381	2.0841	2.0841	2.0024	2.0951	2.0877
ytrsv	LNN	512	0.4110	0.4111	0.2428	0.5004	0.2015	0.2015	0.3967	0.4072	0.4072
ytrsv	LNN	1024	0.0204	0.0368	0.0362	0.1018	0.0326	0.0326	0.0315	0.0245	0.0323
ytrsv	LNN/x-1	128	2.1568	2.1191	2.1199	2.1222	2.1243	2.1243	2.1265	1.8789	2.1188
ytrsv	LNN/x-1	256	2.2095	2.1806	2.0317	2.1655	2.0896	2.0896	2.1631	2.2080	2.1441
ytrsv	LNN/x-1	512	0.4188	0.4221	0.4223	0.4227	0.4140	0.4140	0.4132	0.4065	0.4117
